event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,player,team,best_p,games,kills,assists,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_time_to_first_kill,top_10_pct,t10_to_t5_pct,t5_to_t1_pct
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,56,FUR Keon,FURIA,1st,30,33,31,43,36,"17,431","17,013",418,528.21,814,8,1,1,1.94,33,7h 54m 26s,11m 11s,53.3%,31.3%,20%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,57,E8 Shooby,Elev8 Gaming,1st,38,49,42,60,36,"21,012","16,838","4,174",428.82,849,5,1,1.48,2.76,33,9h 31m 38s,10m 32s,55.3%,57.1%,41.7%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,58,LGND Koyful,Legends Gaming,1st,38,56,34,64,43,"27,772","22,187","5,585",495.93,933,5,0,1.51,2.43,37,9h 40m 39s,11m 59s,57.9%,54.5%,16.7%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,59,SSG Xynew,SSG,2nd,38,51,43,62,43,"26,870","19,098","7,772",526.86,"1,452",4,0,1.34,2.47,38,10h 11m 25s,11m 20s,47.4%,55.6%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,60,NTH ReyzyGG,NORTHEPTION,3rd,24,15,19,24,27,"8,853","11,205","-2,352",590.2,"1,733",2,2,0.6,1.36,25,5h 53m 21s,9m 17s,29.2%,57.1%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,61,LG Sweet,LG,1st,38,28,37,42,46,"24,049","25,214","-1,165",858.89,"3,308",7,2,0.7,1.63,40,10h 40m 12s,12m 52s,60.5%,34.8%,12.5%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,62,MDYW LqDuD,MDY-White,4th,24,17,18,22,30,"10,415","11,504","-1,089",612.65,720,1,0,0.65,1.35,26,5h 54m 12s,10m 8s,41.7%,10%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,63,TLAW jaguaresl,Liquid Alienware,1st,32,26,25,35,36,"13,908","17,165","-3,257",534.92,855,5,1,0.79,1.55,33,8h 31m 26s,13m 55s,50%,43.8%,28.6%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,64,SRN Jeskoesk,Serenity,1st,32,29,26,35,32,"21,392","17,324","4,068",737.66,796,2,2,0.94,1.77,31,9h 30m 39s,13m 42s,59.4%,73.7%,7.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,65,C9 ChaoticMuch,Cloud9,1st,38,40,40,46,40,"25,269","18,435","6,834",631.73,"1,793",5,0,1.05,2.11,38,10h 44m 53s,14m 13s,60.5%,52.2%,16.7%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,66,NTC corn,Never To Change,3rd,24,2,6,4,28,"4,019","9,350","-5,331",2009.5,160,2,0,0.08,0.33,24,4h 29m 55s,11m 59s,20.8%,20%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,67,NAVI KIND4,Natus Vincere,1st,30,34,27,38,32,"15,000","15,455",-455,441.18,"2,483",6,1,1.13,2.03,30,7h 55m 32s,14m 48s,50%,53.3%,25%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,68,OXG Aidan,Oxygen Esports,2nd,24,19,22,27,25,"9,296","10,982","-1,686",489.26,698,4,0,0.76,1.64,25,7h 11s,11m 42s,62.5%,46.7%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,69,DZ Genburten,DarkZero,1st,32,66,54,74,30,"31,628","23,249","8,379",479.21,932,17,1,2.44,4.44,27,10h 44s,14m 18s,75%,75%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,70,RC KaronPe,REJECT WINNITY,1st,32,41,50,55,27,"19,362","13,830","5,532",472.24,662,8,0,1.52,3.37,27,8h 57m 44s,11m 40s,59.4%,63.2%,50%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,71,TYK DEXTER,Tom Yum Kung,3rd,24,20,13,29,28,"8,993","10,741","-1,748",449.65,"2,586",3,4,0.77,1.27,26,6h 2m 52s,11m 23s,37.5%,33.3%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,72,DSG iiTzTimmy,Disguised,1st,38,42,46,50,42,"21,589","22,128",-539,514.02,"4,245",5,1,1.14,2.38,37,10h 38m 57s,12m 45s,52.6%,55%,18.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,73,2R1C Mysi,2Rats1Controller,1st,32,34,31,39,36,"12,380","15,490","-3,110",364.12,"1,579",17,5,1,1.91,34,8h 25m 29s,9m 28s,37.5%,33.3%,50%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,74,OMIT Lufka,OMiT,1st,38,43,27,52,39,"17,466","21,258","-3,792",406.19,"1,241",2,1,1.16,1.89,37,10h 33m 40s,12m 41s,55.3%,42.9%,22.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,75,RR wayachang,RED Rams,1st,30,16,16,20,41,"8,857","15,685","-6,828",553.56,"2,916",5,4,0.5,1,32,7h 6m,11m 34s,33.3%,50%,20%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,76,VP Sharky,Virtus.Pro,1st,32,28,32,36,33,"18,132","13,033","5,099",647.57,"1,140",4,2,0.97,2.07,29,9h 22m 1s,14m 33s,62.5%,65%,23.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,77,AUR Hardecki,Aurora,2nd,32,44,43,51,43,"22,537","23,934","-1,397",512.2,"6,467",28,6,1.26,2.49,35,9h 43m 33s,11m 22s,62.5%,55%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,78,CR Jusna,CRAZY RACCOON,1st,30,26,21,33,32,"12,326","12,466",-140,474.08,"1,206",10,1,0.93,1.68,28,7h 46m 1s,10m 40s,36.7%,54.5%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,79,GRD renatricky,GEARED GAMING,1st,30,26,23,30,33,"12,394","14,959","-2,565",476.69,890,3,0,0.93,1.75,28,7h 44m 1s,10m 48s,56.7%,35.3%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,80,KN 4rufa,KINOTROPE gaming,1st,38,47,33,49,39,"21,830","17,780","4,050",464.47,955,7,4,1.27,2.16,37,10h 7m 46s,11m 3s,47.4%,77.8%,28.6%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,81,TYK Z1CKKY,Tom Yum Kung,3rd,24,13,16,17,26,"9,815","10,885","-1,070",755,"2,103",2,5,0.5,1.12,26,6h 12m 29s,12m 59s,37.5%,33.3%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,82,VP Wey,Virtus.Pro,1st,32,16,31,18,36,"11,790","14,021","-2,231",736.88,"1,561",0,0,0.5,1.47,32,9h 16m 31s,16m 29s,62.5%,65%,23.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,83,TLAW lYanYal,Liquid Alienware,1st,32,30,32,37,36,"19,046","18,033","1,013",634.87,"1,252",3,5,0.94,1.94,32,8h 34m,12m 56s,50%,43.8%,28.6%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,84,DZ Zer0,DarkZero,1st,32,58,59,66,34,"27,749","25,566","2,183",478.43,"1,041",2,1,2.23,4.5,26,9h 58m 56s,12m 37s,75%,75%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,85,MDYW FeiJu,MDY-White,4th,24,14,16,16,25,"8,727","10,450","-1,723",623.36,"1,300",1,3,0.58,1.25,24,6h 1m 31s,11m 35s,41.7%,10%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,86,2R1C Hiarka,2Rats1Controller,1st,32,28,42,32,42,"15,874","18,374","-2,500",566.93,"1,267",1,2,0.76,1.89,37,8h 22m 25s,9m 55s,37.5%,33.3%,50%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,87,KN 1tappy,KINOTROPE gaming,1st,38,20,41,31,46,"14,689","18,267","-3,578",734.45,430,4,3,0.53,1.61,38,10h 5m 37s,13m 44s,47.4%,77.8%,28.6%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,88,NTC AGL_QQ,Never To Change,3rd,24,10,11,15,24,"9,366","9,014",352,936.6,276,4,0,0.42,0.88,24,4h 44m 20s,11m 19s,20.8%,20%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,89,SRN Legacy,Serenity,1st,32,34,26,38,36,"19,168","16,451","2,717",563.76,562,5,0,1.06,1.88,32,9h 14m 25s,13m 46s,59.4%,73.7%,7.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,90,AUR 9impulse,Aurora,2nd,32,34,46,35,46,"16,155","26,797","-10,642",475.15,"6,707",7,7,0.94,2.22,36,9h 43m 38s,12m 38s,62.5%,55%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,91,OMIT Blasts,OMiT,1st,38,34,31,39,39,"16,372","18,830","-2,458",481.53,"1,850",8,0,0.94,1.81,36,10h 46m 3s,11m 27s,55.3%,42.9%,22.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,92,LG Slayr,LG,1st,38,30,21,36,44,"12,486","18,814","-6,328",416.2,"2,292",6,3,0.79,1.34,38,10h 19m 56s,12m 27s,60.5%,34.8%,12.5%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,93,C9 Naughty,Cloud9,1st,38,26,42,37,44,"15,907","17,287","-1,380",611.81,"2,001",0,1,0.7,1.84,37,10h 56m 34s,14m 12s,60.5%,52.2%,16.7%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,94,NAVI MaTaFe,Natus Vincere,1st,30,23,29,26,32,"12,333","14,574","-2,241",536.22,"2,416",0,4,0.77,1.73,30,7h 52m 47s,15m 10s,50%,53.3%,25%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,95,GRD PANIC,GEARED GAMING,1st,30,35,26,41,33,"14,326","15,763","-1,437",409.31,763,8,1,1.21,2.1,29,7h 49m 1s,10m 4s,56.7%,35.3%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,96,CR jungHee,CRAZY RACCOON,1st,30,18,28,28,32,"14,231","12,841","1,390",790.61,830,4,1,0.64,1.64,28,7h 50m 47s,11m 3s,36.7%,54.5%,33.3%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,97,DSG Enemy,Disguised,1st,38,30,53,36,44,"21,533","19,332","2,201",717.77,"3,541",11,0,0.79,2.18,38,10h 43m 21s,12m 28s,52.6%,55%,18.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,98,RR Datch,RED Rams,1st,30,26,23,28,39,"14,189","17,266","-3,077",545.73,"3,360",7,2,0.79,1.48,33,7h 9m 37s,9m 29s,33.3%,50%,20%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,99,OXG Vein,Oxygen Esports,2nd,24,22,25,25,27,"11,727","12,597",-870,533.05,427,4,1,0.92,1.96,24,7h 3m 42s,13m 34s,62.5%,46.7%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,100,RC obly,REJECT WINNITY,1st,32,51,48,64,29,"25,894","17,872","8,022",507.73,840,6,3,1.89,3.67,27,9h 2m 32s,11m 11s,59.4%,63.2%,50%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,101,LG Fuhhnq,LG,1st,38,32,34,39,42,"17,730","20,233","-2,503",554.06,"1,463",5,1,0.82,1.69,39,10h 11m 16s,12m 14s,60.5%,34.8%,12.5%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,102,MDYW MingYue,MDY-White,4th,24,13,15,17,27,"7,907","10,306","-2,399",608.23,671,8,0,0.52,1.12,25,5h 53m 50s,12m 2s,41.7%,10%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,103,DSG Dezignful,Disguised,1st,38,53,34,62,45,"25,892","24,764","1,128",488.53,"2,898",5,2,1.47,2.42,36,10h 35m 52s,12m 20s,52.6%,55%,18.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,104,VP Prycyy,Virtus.Pro,1st,32,38,20,47,32,"19,877","16,522","3,355",523.08,"1,550",5,1,1.31,2,29,9h 37m 15s,15m 4s,62.5%,65%,23.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,105,KN MiaK,KINOTROPE gaming,1st,38,37,22,43,47,"16,808","20,597","-3,789",454.27,847,4,3,0.95,1.51,39,10h 5m 13s,13m 31s,47.4%,77.8%,28.6%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,106,2R1C Uxako,2Rats1Controller,1st,32,33,40,42,40,"17,626","24,491","-6,865",534.12,"1,599",1,6,1,2.21,33,8h 25m 53s,9m 12s,37.5%,33.3%,50%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,107,SRN Buegy,Serenity,1st,32,20,25,23,37,"10,547","15,505","-4,958",527.35,665,6,0,0.63,1.41,32,8h 57m 42s,13m 30s,59.4%,73.7%,7.1%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,108,OMIT lighT,OMiT,1st,38,25,50,31,41,"21,629","23,018","-1,389",865.16,"1,500",4,1,0.68,2.03,37,10h 33m 4s,14m 36s,55.3%,42.9%,22.2%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,109,TYK ASIAZXD,Tom Yum Kung,3rd,24,13,14,18,31,"10,530","13,616","-3,086",810,"2,124",1,0,0.45,0.93,29,5h 57m,12m 6s,37.5%,33.3%,0%
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,83,player_stats,Scores,110,TLAW NeazuI,Liquid Alienware,1st,32,25,26,33,33,"15,622","16,120",-498,624.88,817,3,1,0.78,1.59,32,8h 26m 55s,13m 9s,50%,43.8%,28.6%
