event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,score_rank,team,placement,kills,total_points,placement_points_reported,placement_points_rule,score_check
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,7,OrglessAndHungry,9,4,6,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,8,NRG,13,4,5,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,9,Team Burger,6,1,4,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,10,REIGNITE,7,1,4,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,11,Team Falcons,8,2,4,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,12,Aurora,14,3,4,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,13,Ninjas,10,1,3,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,14,Cloud9,12,1,2,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,15,Noctem,11,0,1,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,16,Exo Clan,16,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,17,Zero Tenacity,17,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,18,GaiminGladiators,18,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,19,FaZe,19,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #2,2,Storm Point,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point,20,GHS Professional,20,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,1,Noctem,1,18,30,12,12,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,2,REIGNITE,2,6,15,9,9,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,3,Team Falcons,3,6,13,7,7,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,4,FaZe,5,8,12,4,4,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,5,GaiminGladiators,6,5,8,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,6,TSM,7,5,8,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,7,Ninjas,4,2,7,5,5,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,8,Cloud9,10,4,6,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,9,NRG,9,2,4,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,10,Aurora,12,2,3,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,11,Exo Clan,8,0,2,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,12,OrglessAndHungry,13,1,2,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,13,Team Burger,14,1,2,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,14,ShopifyRebellion,11,0,1,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,15,LG,15,0,1,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,16,GHS Professional,19,1,1,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,17,Zero Tenacity,16,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,18,100 Thieves,17,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,19,Oblivion,18,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge,20,shadow3690,20,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,1,Cloud9,2,14,23,9,9,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,2,Zero Tenacity,1,6,18,12,12,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,3,Team Falcons,3,6,13,7,7,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,4,Noctem,5,8,12,4,4,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,5,LG,11,7,8,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,6,GHS Professional,4,1,6,5,5,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,7,100 Thieves,6,1,4,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,8,OrglessAndHungry,7,1,4,3,3,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,9,Exo Clan,13,3,4,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,10,Aurora,8,1,3,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,11,ShopifyRebellion,9,1,3,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,12,NRG,14,2,3,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,13,TSM,18,3,3,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,14,REIGNITE,10,0,2,2,2,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,15,Team Burger,15,1,2,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,16,GaiminGladiators,12,0,1,1,1,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,17,Oblivion,16,1,1,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,18,Ninjas,17,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,19,shadow3690,19,0,0,0,0,ok
championship_split2,ALGS Year 4 Championship,Y4-Split2,ALGS-Championships,Global,Day2,AvC,A vs. C,Game #4,4,World's Edge,e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/e8aae35f000c3e3afd7896c56b858672,https://apexlegendsstatus.com/algs/game/e8aae35f000c3e3afd7896c56b858672,A vs. C - Game #4 - World's Edge,20,FaZe,20,0,0,0,0,ok
